dataid,Previous meter,Current meter,Difference,Previous Date,Previous Hour,Previous Minute,Previous Second,Current Date,Current Hour,Current Minute,Current Second
35.0,94014.0,94012.0,2.0,2015-10-20,8.0,53.0,16.0,2015-10-20,9.0,0.0,12.0
77.0,59260.0,59258.0,2.0,2015-10-20,20.0,7.0,57.0,2015-10-20,20.0,20.0,55.0
94.0,117626.0,117614.0,12.0,2015-11-1,1.0,10.0,7.0,2015-11-1,1.0,11.0,10.0
94.0,117626.0,117614.0,12.0,2015-11-1,1.0,13.0,9.0,2015-11-1,1.0,17.0,53.0
94.0,117626.0,117616.0,10.0,2015-11-1,1.0,19.0,10.0,2015-11-1,1.0,23.0,12.0
94.0,129602.0,129598.0,4.0,2016-1-16,10.0,23.0,19.0,2016-1-16,10.0,23.0,43.0
94.0,130316.0,130306.0,10.0,2016-1-18,11.0,19.0,30.0,2016-1-18,11.0,19.0,47.0
94.0,130316.0,130310.0,6.0,2016-1-18,11.0,26.0,27.0,2016-1-18,11.0,26.0,52.0
483.0,361144.0,361130.0,14.0,2015-10-21,0.0,8.0,56.0,2015-10-21,0.0,18.0,54.0
484.0,100418.0,100416.0,2.0,2015-11-1,1.0,15.0,20.0,2015-11-1,1.0,18.0,29.0
484.0,100418.0,100416.0,2.0,2015-11-1,1.0,27.0,18.0,2015-11-1,1.0,34.0,43.0
484.0,100418.0,100416.0,2.0,2015-11-1,1.0,38.0,15.0,2015-11-1,1.0,40.0,0.0
484.0,100418.0,100416.0,2.0,2015-11-1,1.0,42.0,34.0,2015-11-1,1.0,44.0,34.0
484.0,100418.0,100416.0,2.0,2015-11-1,1.0,46.0,47.0,2015-11-1,1.0,48.0,31.0
484.0,100418.0,100416.0,2.0,2015-11-1,1.0,49.0,6.0,2015-11-1,1.0,55.0,28.0
484.0,112164.0,112158.0,6.0,2016-3-5,0.0,0.0,0.0,2016-3-5,0.0,1.0,58.0
484.0,112160.0,112158.0,2.0,2016-3-5,1.0,42.0,41.0,2016-3-5,1.0,43.0,22.0
484.0,112160.0,112158.0,2.0,2016-3-5,1.0,56.0,57.0,2016-3-5,1.0,57.0,57.0
1042.0,203558.0,203556.0,2.0,2015-10-7,14.0,24.0,6.0,2015-10-7,14.0,32.0,8.0
1086.0,84566.0,84564.0,2.0,2015-11-1,1.0,29.0,24.0,2015-11-1,1.0,32.0,25.0
1185.0,139798.0,139796.0,2.0,2015-10-17,10.0,50.0,54.0,2015-10-17,10.0,51.0,9.0
1185.0,139798.0,139796.0,2.0,2015-10-17,10.0,59.0,49.0,2015-10-17,11.0,8.0,6.0
1185.0,139800.0,139798.0,2.0,2015-10-17,11.0,43.0,41.0,2015-10-17,11.0,47.0,3.0
1185.0,139806.0,139802.0,4.0,2015-10-17,12.0,31.0,41.0,2015-10-17,12.0,33.0,57.0
1185.0,139812.0,139806.0,6.0,2015-10-17,13.0,3.0,51.0,2015-10-17,13.0,27.0,1.0
1185.0,139814.0,139806.0,8.0,2015-10-17,13.0,37.0,59.0,2015-10-17,13.0,40.0,2.0
1185.0,139818.0,139816.0,2.0,2015-10-17,16.0,50.0,47.0,2015-10-17,17.0,12.0,56.0
1185.0,139832.0,139830.0,2.0,2015-10-17,23.0,53.0,45.0,2015-10-17,23.0,59.0,4.0
1185.0,139928.0,139916.0,12.0,2015-10-20,12.0,21.0,27.0,2015-10-20,12.0,29.0,48.0
1185.0,139928.0,139916.0,12.0,2015-10-20,12.0,40.0,18.0,2015-10-20,13.0,49.0,8.0
1185.0,162346.0,144548.0,17798.0,2015-12-7,17.0,6.0,7.0,2015-12-7,17.0,19.0,59.0
1185.0,162348.0,144550.0,17798.0,2015-12-7,18.0,16.0,16.0,2015-12-7,18.0,21.0,50.0
1185.0,162350.0,144558.0,17792.0,2015-12-7,19.0,52.0,20.0,2015-12-7,19.0,58.0,12.0
1185.0,162350.0,144558.0,17792.0,2015-12-7,20.0,8.0,14.0,2015-12-7,20.0,12.0,12.0
1185.0,162350.0,144558.0,17792.0,2015-12-7,20.0,33.0,14.0,2015-12-7,20.0,34.0,59.0
1185.0,162350.0,144558.0,17792.0,2015-12-7,20.0,38.0,11.0,2015-12-7,21.0,20.0,6.0
1185.0,162350.0,144558.0,17792.0,2015-12-7,21.0,37.0,9.0,2015-12-7,21.0,58.0,58.0
1185.0,162350.0,144558.0,17792.0,2015-12-7,22.0,6.0,15.0,2015-12-7,23.0,9.0,55.0
1185.0,162352.0,144560.0,17792.0,2015-12-8,1.0,3.0,5.0,2015-12-8,1.0,5.0,2.0
1185.0,162352.0,144592.0,17760.0,2015-12-8,1.0,50.0,8.0,2015-12-8,1.0,52.0,51.0
1185.0,162352.0,144612.0,17740.0,2015-12-8,1.0,56.0,11.0,2015-12-8,2.0,6.0,59.0
1185.0,162352.0,144612.0,17740.0,2015-12-8,2.0,10.0,16.0,2015-12-8,2.0,15.0,55.0
1185.0,162352.0,144614.0,17738.0,2015-12-8,3.0,56.0,18.0,2015-12-8,3.0,58.0,5.0
1185.0,162352.0,144636.0,17716.0,2015-12-8,4.0,38.0,6.0,2015-12-8,4.0,49.0,6.0
1185.0,162354.0,144674.0,17680.0,2015-12-8,5.0,55.0,4.0,2015-12-8,6.0,15.0,55.0
1185.0,162354.0,144674.0,17680.0,2015-12-8,6.0,32.0,14.0,2015-12-8,6.0,35.0,56.0
1185.0,162354.0,144682.0,17672.0,2015-12-8,7.0,4.0,24.0,2015-12-8,7.0,7.0,52.0
1185.0,162354.0,144682.0,17672.0,2015-12-8,7.0,9.0,25.0,2015-12-8,7.0,17.0,48.0
1185.0,162354.0,144682.0,17672.0,2015-12-8,7.0,41.0,18.0,2015-12-8,7.0,51.0,59.0
1185.0,162354.0,144692.0,17662.0,2015-12-8,8.0,12.0,17.0,2015-12-8,8.0,20.0,0.0
1185.0,162354.0,144738.0,17616.0,2015-12-8,8.0,20.0,16.0,2015-12-8,8.0,54.0,12.0
1185.0,162354.0,144740.0,17614.0,2015-12-8,9.0,52.0,7.0,2015-12-8,10.0,4.0,0.0
1185.0,162356.0,144740.0,17616.0,2015-12-8,10.0,27.0,14.0,2015-12-8,11.0,6.0,49.0
1185.0,162356.0,144740.0,17616.0,2015-12-8,12.0,21.0,20.0,2015-12-8,12.0,24.0,5.0
1185.0,162356.0,144740.0,17616.0,2015-12-8,12.0,33.0,17.0,2015-12-8,12.0,41.0,9.0
1185.0,162356.0,144740.0,17616.0,2015-12-8,13.0,28.0,11.0,2015-12-8,13.0,35.0,0.0
1185.0,162356.0,144740.0,17616.0,2015-12-8,13.0,35.0,9.0,2015-12-8,13.0,38.0,0.0
1185.0,162356.0,144740.0,17616.0,2015-12-8,13.0,48.0,7.0,2015-12-8,13.0,52.0,0.0
1185.0,162356.0,144742.0,17614.0,2015-12-8,13.0,59.0,3.0,2015-12-8,14.0,6.0,4.0
1185.0,162358.0,144742.0,17616.0,2015-12-8,16.0,34.0,20.0,2015-12-8,17.0,2.0,9.0
1185.0,162358.0,144744.0,17614.0,2015-12-8,17.0,41.0,12.0,2015-12-8,17.0,43.0,3.0
1185.0,162358.0,144744.0,17614.0,2015-12-8,17.0,43.0,11.0,2015-12-8,17.0,48.0,0.0
1185.0,162362.0,144752.0,17610.0,2015-12-8,19.0,17.0,18.0,2015-12-8,19.0,17.0,50.0
1185.0,162362.0,144752.0,17610.0,2015-12-8,19.0,31.0,16.0,2015-12-8,19.0,45.0,50.0
1185.0,162362.0,144754.0,17608.0,2015-12-8,21.0,0.0,19.0,2015-12-8,21.0,18.0,5.0
1185.0,162362.0,144754.0,17608.0,2015-12-8,21.0,44.0,13.0,2015-12-8,21.0,48.0,0.0
1185.0,162362.0,144754.0,17608.0,2015-12-8,22.0,8.0,10.0,2015-12-8,22.0,14.0,1.0
1185.0,162362.0,144754.0,17608.0,2015-12-8,23.0,0.0,12.0,2015-12-8,23.0,7.0,58.0
1185.0,162362.0,144754.0,17608.0,2015-12-8,23.0,14.0,14.0,2015-12-8,23.0,14.0,56.0
1185.0,162364.0,144754.0,17610.0,2015-12-9,1.0,30.0,13.0,2015-12-9,1.0,34.0,9.0
1185.0,162364.0,144754.0,17610.0,2015-12-9,1.0,43.0,7.0,2015-12-9,1.0,50.0,6.0
1185.0,162364.0,144756.0,17608.0,2015-12-9,2.0,46.0,7.0,2015-12-9,2.0,57.0,58.0
1185.0,162366.0,144756.0,17610.0,2015-12-9,5.0,13.0,15.0,2015-12-9,5.0,21.0,0.0
1185.0,162366.0,144768.0,17598.0,2015-12-9,5.0,47.0,11.0,2015-12-9,6.0,6.0,1.0
1185.0,162366.0,144818.0,17548.0,2015-12-9,8.0,44.0,21.0,2015-12-9,9.0,46.0,11.0
1185.0,162368.0,144818.0,17550.0,2015-12-9,10.0,5.0,5.0,2015-12-9,10.0,27.0,3.0
1185.0,162368.0,144818.0,17550.0,2015-12-9,10.0,44.0,10.0,2015-12-9,10.0,49.0,2.0
1185.0,162370.0,144820.0,17550.0,2015-12-9,13.0,21.0,16.0,2015-12-9,13.0,31.0,2.0
1185.0,162370.0,144820.0,17550.0,2015-12-9,13.0,33.0,20.0,2015-12-9,13.0,35.0,2.0
1185.0,162370.0,144820.0,17550.0,2015-12-9,14.0,56.0,10.0,2015-12-9,15.0,7.0,58.0
1185.0,162372.0,144822.0,17550.0,2015-12-9,16.0,27.0,18.0,2015-12-9,16.0,49.0,50.0
1185.0,162374.0,144822.0,17552.0,2015-12-9,18.0,52.0,11.0,2015-12-9,19.0,8.0,2.0
1185.0,162374.0,144822.0,17552.0,2015-12-9,19.0,16.0,6.0,2015-12-9,19.0,35.0,4.0
1185.0,162376.0,144830.0,17546.0,2015-12-9,21.0,5.0,23.0,2015-12-9,21.0,10.0,50.0
1185.0,162376.0,144830.0,17546.0,2015-12-9,22.0,2.0,16.0,2015-12-9,22.0,16.0,6.0
1185.0,162376.0,144832.0,17544.0,2015-12-9,23.0,37.0,3.0,2015-12-9,23.0,51.0,58.0
1185.0,162376.0,144832.0,17544.0,2015-12-10,0.0,41.0,18.0,2015-12-10,0.0,43.0,49.0
1185.0,162376.0,144832.0,17544.0,2015-12-10,0.0,44.0,20.0,2015-12-10,0.0,45.0,52.0
1185.0,162378.0,144832.0,17546.0,2015-12-10,1.0,55.0,19.0,2015-12-10,2.0,3.0,58.0
1185.0,162378.0,144832.0,17546.0,2015-12-10,4.0,12.0,8.0,2015-12-10,4.0,30.0,56.0
1185.0,162378.0,144834.0,17544.0,2015-12-10,5.0,37.0,28.0,2015-12-10,5.0,45.0,53.0
1185.0,162380.0,144834.0,17546.0,2015-12-10,6.0,55.0,13.0,2015-12-10,6.0,56.0,6.0
1185.0,162380.0,144846.0,17534.0,2015-12-10,8.0,40.0,14.0,2015-12-10,8.0,43.0,56.0
1185.0,162380.0,144846.0,17534.0,2015-12-10,9.0,53.0,25.0,2015-12-10,9.0,57.0,52.0
1185.0,162382.0,144846.0,17536.0,2015-12-10,11.0,13.0,7.0,2015-12-10,11.0,15.0,10.0
1185.0,162382.0,144846.0,17536.0,2015-12-10,12.0,9.0,3.0,2015-12-10,12.0,27.0,0.0
1185.0,162382.0,144848.0,17534.0,2015-12-10,13.0,18.0,16.0,2015-12-10,13.0,28.0,48.0
1185.0,162382.0,144848.0,17534.0,2015-12-10,13.0,32.0,18.0,2015-12-10,13.0,39.0,47.0
1185.0,162382.0,144848.0,17534.0,2015-12-10,13.0,53.0,22.0,2015-12-10,13.0,55.0,44.0
1185.0,162384.0,144848.0,17536.0,2015-12-10,14.0,26.0,21.0,2015-12-10,14.0,39.0,57.0
1185.0,162384.0,144856.0,17528.0,2015-12-10,17.0,36.0,17.0,2015-12-10,17.0,56.0,49.0
1185.0,162386.0,144858.0,17528.0,2015-12-10,23.0,36.0,18.0,2015-12-10,23.0,41.0,4.0
1185.0,162386.0,144858.0,17528.0,2015-12-10,23.0,44.0,14.0,2015-12-10,23.0,58.0,2.0
1185.0,162388.0,144858.0,17530.0,2015-12-11,0.0,26.0,6.0,2015-12-11,0.0,40.0,57.0
1185.0,162388.0,144858.0,17530.0,2015-12-11,1.0,3.0,3.0,2015-12-11,1.0,7.0,55.0
1185.0,162388.0,144860.0,17528.0,2015-12-11,1.0,17.0,7.0,2015-12-11,1.0,20.0,49.0
1185.0,162388.0,144860.0,17528.0,2015-12-11,1.0,49.0,14.0,2015-12-11,2.0,3.0,46.0
1185.0,162388.0,144860.0,17528.0,2015-12-11,2.0,57.0,13.0,2015-12-11,3.0,10.0,54.0
1185.0,162388.0,144860.0,17528.0,2015-12-11,3.0,56.0,13.0,2015-12-11,4.0,0.0,8.0
1185.0,162388.0,144860.0,17528.0,2015-12-11,4.0,37.0,7.0,2015-12-11,4.0,39.0,57.0
1185.0,162390.0,144860.0,17530.0,2015-12-11,5.0,14.0,4.0,2015-12-11,5.0,18.0,56.0
1185.0,162390.0,144864.0,17526.0,2015-12-11,5.0,26.0,7.0,2015-12-11,5.0,57.0,52.0
1185.0,162390.0,144880.0,17510.0,2015-12-11,7.0,30.0,19.0,2015-12-11,7.0,38.0,58.0
1185.0,162390.0,144880.0,17510.0,2015-12-11,7.0,54.0,20.0,2015-12-11,7.0,55.0,5.0
1185.0,162390.0,144880.0,17510.0,2015-12-11,8.0,11.0,11.0,2015-12-11,8.0,15.0,9.0
1185.0,162390.0,144882.0,17508.0,2015-12-11,8.0,42.0,12.0,2015-12-11,8.0,57.0,59.0
1185.0,162390.0,144882.0,17508.0,2015-12-11,9.0,0.0,6.0,2015-12-11,9.0,1.0,58.0
1185.0,162390.0,144882.0,17508.0,2015-12-11,9.0,24.0,6.0,2015-12-11,9.0,29.0,57.0
1185.0,162392.0,144882.0,17510.0,2015-12-11,11.0,46.0,20.0,2015-12-11,11.0,48.0,1.0
1185.0,162392.0,144882.0,17510.0,2015-12-11,11.0,53.0,15.0,2015-12-11,12.0,20.0,4.0
1185.0,162392.0,144882.0,17510.0,2015-12-11,12.0,20.0,13.0,2015-12-11,12.0,22.0,6.0
1185.0,162392.0,144884.0,17508.0,2015-12-11,13.0,35.0,8.0,2015-12-11,13.0,49.0,50.0
1185.0,162392.0,144884.0,17508.0,2015-12-11,14.0,9.0,14.0,2015-12-11,14.0,29.0,46.0
1185.0,162394.0,144884.0,17510.0,2015-12-11,15.0,27.0,18.0,2015-12-11,15.0,27.0,54.0
1185.0,162394.0,144884.0,17510.0,2015-12-11,15.0,35.0,17.0,2015-12-11,15.0,37.0,56.0
1185.0,162394.0,144884.0,17510.0,2015-12-11,16.0,42.0,6.0,2015-12-11,16.0,53.0,58.0
1185.0,162394.0,144884.0,17510.0,2015-12-11,17.0,8.0,10.0,2015-12-11,17.0,10.0,56.0
1185.0,162394.0,144886.0,17508.0,2015-12-11,19.0,16.0,21.0,2015-12-11,19.0,17.0,43.0
1185.0,162396.0,144900.0,17496.0,2015-12-11,21.0,0.0,7.0,2015-12-11,21.0,25.0,55.0
1185.0,162396.0,144900.0,17496.0,2015-12-11,21.0,47.0,3.0,2015-12-11,21.0,59.0,1.0
1185.0,162396.0,144902.0,17494.0,2015-12-11,22.0,59.0,19.0,2015-12-11,22.0,59.0,50.0
1185.0,162396.0,144902.0,17494.0,2015-12-11,23.0,6.0,15.0,2015-12-11,23.0,9.0,45.0
1185.0,162396.0,144902.0,17494.0,2015-12-11,23.0,16.0,23.0,2015-12-11,23.0,16.0,46.0
1185.0,162396.0,144902.0,17494.0,2015-12-12,0.0,11.0,17.0,2015-12-12,0.0,35.0,0.0
1185.0,162398.0,144902.0,17496.0,2015-12-12,1.0,33.0,11.0,2015-12-12,1.0,33.0,57.0
1185.0,162398.0,144902.0,17496.0,2015-12-12,1.0,40.0,5.0,2015-12-12,1.0,55.0,55.0
1185.0,162398.0,144904.0,17494.0,2015-12-12,3.0,25.0,20.0,2015-12-12,3.0,27.0,45.0
1185.0,162398.0,144904.0,17494.0,2015-12-12,3.0,57.0,22.0,2015-12-12,3.0,57.0,50.0
1185.0,162398.0,144904.0,17494.0,2015-12-12,4.0,58.0,19.0,2015-12-12,5.0,22.0,0.0
1185.0,162400.0,144904.0,17496.0,2015-12-12,6.0,43.0,10.0,2015-12-12,7.0,30.0,44.0
1185.0,162400.0,144904.0,17496.0,2015-12-12,7.0,48.0,24.0,2015-12-12,7.0,53.0,42.0
1185.0,162400.0,144912.0,17488.0,2015-12-12,8.0,8.0,20.0,2015-12-12,8.0,19.0,52.0
1185.0,162400.0,144912.0,17488.0,2015-12-12,8.0,37.0,15.0,2015-12-12,8.0,37.0,55.0
1185.0,162402.0,144922.0,17480.0,2015-12-12,11.0,53.0,23.0,2015-12-12,12.0,23.0,52.0
1185.0,162402.0,144922.0,17480.0,2015-12-12,13.0,18.0,20.0,2015-12-12,13.0,39.0,7.0
1185.0,162402.0,144924.0,17478.0,2015-12-12,14.0,21.0,9.0,2015-12-12,14.0,39.0,58.0
1185.0,162402.0,144932.0,17470.0,2015-12-12,14.0,47.0,8.0,2015-12-12,15.0,18.0,53.0
1185.0,162404.0,144934.0,17470.0,2015-12-12,16.0,30.0,23.0,2015-12-12,16.0,44.0,51.0
1185.0,162404.0,144940.0,17464.0,2015-12-12,17.0,19.0,13.0,2015-12-12,17.0,31.0,3.0
1185.0,162404.0,144950.0,17454.0,2015-12-12,17.0,34.0,19.0,2015-12-12,18.0,38.0,54.0
1185.0,162404.0,144958.0,17446.0,2015-12-12,18.0,47.0,2.0,2015-12-12,19.0,49.0,47.0
1185.0,162406.0,144966.0,17440.0,2015-12-12,21.0,13.0,15.0,2015-12-12,21.0,17.0,55.0
1185.0,162406.0,144968.0,17438.0,2015-12-12,22.0,27.0,11.0,2015-12-12,22.0,57.0,55.0
1185.0,162406.0,144968.0,17438.0,2015-12-12,23.0,31.0,10.0,2015-12-12,23.0,53.0,49.0
1185.0,162408.0,144968.0,17440.0,2015-12-13,1.0,25.0,15.0,2015-12-13,1.0,27.0,54.0
1507.0,392130.0,392128.0,2.0,2015-11-1,1.0,35.0,57.0,2015-11-1,1.0,39.0,26.0
1507.0,392130.0,392128.0,2.0,2015-11-1,1.0,56.0,42.0,2015-11-1,1.0,57.0,27.0
1556.0,203154.0,203152.0,2.0,2015-10-17,12.0,0.0,52.0,2015-10-17,12.0,1.0,5.0
1556.0,203580.0,203578.0,2.0,2015-11-1,1.0,23.0,40.0,2015-11-1,1.0,30.0,39.0
1556.0,223266.0,206892.0,16374.0,2015-12-8,0.0,44.0,31.0,2015-12-8,2.0,36.0,42.0
1556.0,223266.0,206892.0,16374.0,2015-12-8,2.0,42.0,31.0,2015-12-8,2.0,57.0,41.0
1556.0,223268.0,206910.0,16358.0,2015-12-8,5.0,14.0,31.0,2015-12-8,5.0,15.0,42.0
1556.0,223282.0,206986.0,16296.0,2015-12-8,16.0,11.0,31.0,2015-12-8,18.0,25.0,41.0
1556.0,223304.0,207046.0,16258.0,2015-12-9,8.0,52.0,30.0,2015-12-9,9.0,13.0,39.0
1556.0,223306.0,207048.0,16258.0,2015-12-9,10.0,0.0,30.0,2015-12-9,11.0,39.0,39.0
1556.0,223318.0,207066.0,16252.0,2015-12-10,1.0,13.0,29.0,2015-12-10,2.0,54.0,39.0
1556.0,223320.0,207080.0,16240.0,2015-12-10,5.0,35.0,30.0,2015-12-10,6.0,21.0,38.0
1556.0,223332.0,207094.0,16238.0,2015-12-10,17.0,20.0,28.0,2015-12-10,18.0,33.0,37.0
1556.0,223340.0,207104.0,16236.0,2015-12-11,2.0,0.0,29.0,2015-12-11,2.0,14.0,36.0
1718.0,161848.0,161846.0,2.0,2015-10-20,16.0,26.0,59.0,2015-10-20,16.0,27.0,2.0
1718.0,161856.0,161850.0,6.0,2015-10-20,19.0,36.0,8.0,2015-10-20,19.0,38.0,11.0
1718.0,161858.0,161850.0,8.0,2015-10-20,19.0,39.0,12.0,2015-10-20,19.0,44.0,7.0
1718.0,161876.0,161872.0,4.0,2015-10-20,20.0,11.0,4.0,2015-10-20,20.0,16.0,7.0
1790.0,297084.0,297082.0,2.0,2015-10-20,16.0,7.0,21.0,2015-10-20,16.0,12.0,26.0
1801.0,110628.0,110626.0,2.0,2015-10-20,7.0,41.0,6.0,2015-10-20,7.0,52.0,2.0
2129.0,173634.0,173632.0,2.0,2015-11-1,1.0,22.0,51.0,2015-11-1,1.0,24.0,54.0
2129.0,173634.0,173632.0,2.0,2015-11-1,1.0,42.0,46.0,2015-11-1,1.0,51.0,54.0
2129.0,173634.0,173632.0,2.0,2015-11-1,1.0,52.0,43.0,2015-11-1,1.0,55.0,52.0
2335.0,202470.0,202468.0,2.0,2015-10-20,18.0,22.0,35.0,2015-10-20,18.0,23.0,32.0
2335.0,237838.0,209104.0,28734.0,2015-12-8,16.0,30.0,32.0,2015-12-8,16.0,33.0,26.0
2335.0,237838.0,209136.0,28702.0,2015-12-8,17.0,30.0,18.0,2015-12-8,17.0,53.0,22.0
2335.0,237844.0,209172.0,28672.0,2015-12-9,6.0,34.0,20.0,2015-12-9,7.0,27.0,14.0
2335.0,237892.0,209292.0,28600.0,2015-12-11,23.0,45.0,34.0,2015-12-11,23.0,52.0,27.0
2449.0,171796.0,171794.0,2.0,2015-10-17,15.0,37.0,12.0,2015-10-17,15.0,44.0,26.0
2449.0,171798.0,171796.0,2.0,2015-10-17,17.0,50.0,12.0,2015-10-17,17.0,58.0,26.0
2449.0,191126.0,175248.0,15878.0,2015-12-7,17.0,2.0,33.0,2015-12-7,17.0,7.0,19.0
2449.0,191126.0,175250.0,15876.0,2015-12-7,18.0,4.0,34.0,2015-12-7,18.0,9.0,19.0
2449.0,191126.0,175250.0,15876.0,2015-12-7,18.0,28.0,34.0,2015-12-7,18.0,33.0,20.0
2449.0,191126.0,175250.0,15876.0,2015-12-7,18.0,59.0,34.0,2015-12-7,19.0,5.0,20.0
2449.0,191128.0,175254.0,15874.0,2015-12-7,20.0,2.0,35.0,2015-12-7,20.0,3.0,20.0
2449.0,191132.0,175256.0,15876.0,2015-12-7,20.0,7.0,34.0,2015-12-7,20.0,9.0,20.0
2449.0,191138.0,175264.0,15874.0,2015-12-7,21.0,13.0,34.0,2015-12-7,21.0,15.0,20.0
2449.0,191138.0,175264.0,15874.0,2015-12-7,21.0,42.0,34.0,2015-12-7,21.0,50.0,20.0
2449.0,191138.0,175264.0,15874.0,2015-12-7,21.0,50.0,34.0,2015-12-7,21.0,55.0,20.0
2449.0,191138.0,175264.0,15874.0,2015-12-7,22.0,14.0,34.0,2015-12-7,22.0,23.0,20.0
2449.0,191140.0,175264.0,15876.0,2015-12-7,23.0,36.0,34.0,2015-12-7,23.0,44.0,20.0
2449.0,191140.0,175264.0,15876.0,2015-12-8,0.0,21.0,34.0,2015-12-8,0.0,56.0,20.0
2449.0,191140.0,175266.0,15874.0,2015-12-8,2.0,21.0,34.0,2015-12-8,2.0,35.0,19.0
2449.0,191140.0,175266.0,15874.0,2015-12-8,2.0,54.0,34.0,2015-12-8,3.0,10.0,21.0
2449.0,191140.0,175266.0,15874.0,2015-12-8,4.0,4.0,34.0,2015-12-8,4.0,15.0,20.0
2449.0,191142.0,175266.0,15876.0,2015-12-8,5.0,6.0,34.0,2015-12-8,5.0,16.0,20.0
2449.0,191142.0,175266.0,15876.0,2015-12-8,5.0,35.0,34.0,2015-12-8,5.0,38.0,20.0
2449.0,191142.0,175266.0,15876.0,2015-12-8,6.0,14.0,34.0,2015-12-8,6.0,25.0,20.0
2449.0,191142.0,175266.0,15876.0,2015-12-8,6.0,36.0,34.0,2015-12-8,6.0,39.0,20.0
2449.0,191142.0,175266.0,15876.0,2015-12-8,7.0,13.0,35.0,2015-12-8,7.0,17.0,20.0
2449.0,191142.0,175294.0,15848.0,2015-12-8,8.0,53.0,35.0,2015-12-8,8.0,55.0,20.0
2449.0,191142.0,175294.0,15848.0,2015-12-8,8.0,59.0,34.0,2015-12-8,9.0,2.0,20.0
2449.0,191144.0,175294.0,15850.0,2015-12-8,10.0,25.0,34.0,2015-12-8,10.0,39.0,20.0
2449.0,191156.0,175296.0,15860.0,2015-12-8,11.0,32.0,35.0,2015-12-8,11.0,46.0,20.0
2449.0,191156.0,175296.0,15860.0,2015-12-8,12.0,20.0,35.0,2015-12-8,12.0,24.0,21.0
2449.0,191156.0,175296.0,15860.0,2015-12-8,12.0,40.0,35.0,2015-12-8,12.0,45.0,20.0
2449.0,191156.0,175296.0,15860.0,2015-12-8,13.0,5.0,34.0,2015-12-8,13.0,7.0,20.0
2449.0,191156.0,175296.0,15860.0,2015-12-8,13.0,29.0,35.0,2015-12-8,13.0,34.0,20.0
2449.0,191156.0,175296.0,15860.0,2015-12-8,14.0,13.0,35.0,2015-12-8,14.0,16.0,20.0
2449.0,191158.0,175298.0,15860.0,2015-12-8,15.0,43.0,35.0,2015-12-8,16.0,53.0,20.0
2449.0,191158.0,175300.0,15858.0,2015-12-8,18.0,21.0,35.0,2015-12-8,18.0,34.0,20.0
2449.0,191158.0,175300.0,15858.0,2015-12-8,18.0,44.0,35.0,2015-12-8,19.0,16.0,21.0
2449.0,191160.0,175314.0,15846.0,2015-12-8,20.0,56.0,35.0,2015-12-8,21.0,3.0,20.0
2449.0,191164.0,175314.0,15850.0,2015-12-8,21.0,59.0,35.0,2015-12-8,22.0,7.0,20.0
2449.0,191164.0,175316.0,15848.0,2015-12-9,0.0,17.0,36.0,2015-12-9,1.0,3.0,20.0
2449.0,191178.0,175316.0,15862.0,2015-12-9,3.0,21.0,35.0,2015-12-9,4.0,0.0,21.0
2449.0,191178.0,175316.0,15862.0,2015-12-9,4.0,8.0,35.0,2015-12-9,4.0,12.0,21.0
2449.0,191178.0,175318.0,15860.0,2015-12-9,6.0,16.0,35.0,2015-12-9,7.0,13.0,20.0
2449.0,191178.0,175318.0,15860.0,2015-12-9,7.0,20.0,36.0,2015-12-9,7.0,45.0,20.0
2449.0,191180.0,175348.0,15832.0,2015-12-9,11.0,0.0,35.0,2015-12-9,11.0,5.0,20.0
2449.0,191180.0,175348.0,15832.0,2015-12-9,11.0,26.0,35.0,2015-12-9,11.0,27.0,20.0
2449.0,191182.0,175350.0,15832.0,2015-12-9,12.0,19.0,36.0,2015-12-9,12.0,43.0,20.0
2449.0,191192.0,175352.0,15840.0,2015-12-9,13.0,29.0,35.0,2015-12-9,13.0,35.0,21.0
2449.0,191192.0,175354.0,15838.0,2015-12-9,16.0,43.0,36.0,2015-12-9,16.0,55.0,20.0
2449.0,191194.0,175360.0,15834.0,2015-12-9,19.0,11.0,36.0,2015-12-9,19.0,57.0,19.0
2449.0,191194.0,175394.0,15800.0,2015-12-9,22.0,5.0,35.0,2015-12-9,22.0,36.0,20.0
2449.0,191194.0,175396.0,15798.0,2015-12-9,23.0,5.0,36.0,2015-12-10,0.0,25.0,19.0
2449.0,191196.0,175396.0,15800.0,2015-12-10,0.0,50.0,37.0,2015-12-10,0.0,58.0,19.0
2449.0,191196.0,175396.0,15800.0,2015-12-10,1.0,26.0,36.0,2015-12-10,1.0,48.0,19.0
2449.0,191196.0,175396.0,15800.0,2015-12-10,3.0,1.0,36.0,2015-12-10,3.0,24.0,20.0
2449.0,191198.0,175398.0,15800.0,2015-12-10,4.0,38.0,36.0,2015-12-10,5.0,0.0,20.0
2449.0,191198.0,175398.0,15800.0,2015-12-10,6.0,11.0,37.0,2015-12-10,6.0,45.0,20.0
2449.0,191198.0,175398.0,15800.0,2015-12-10,7.0,13.0,36.0,2015-12-10,7.0,25.0,19.0
2449.0,191198.0,175418.0,15780.0,2015-12-10,8.0,33.0,37.0,2015-12-10,8.0,54.0,20.0
2449.0,191200.0,175434.0,15766.0,2015-12-10,10.0,43.0,36.0,2015-12-10,11.0,9.0,19.0
2449.0,191210.0,175436.0,15774.0,2015-12-10,12.0,58.0,36.0,2015-12-10,13.0,1.0,20.0
